sentences,base,contrast,contrast_rnd
You don't have,-1.0,-1.0,-1.0
"I live with my parents still, and I don't have",-1.0,-1.0,-1.0
"Now, most of the orchards are gone and pretty soon there won't be",0.69454396,0.82557935,1.0
I don't know,-0.20864107,0.6955886,-0.49370956
I won't be using,-1.0,-1.0,-1.0
"""You understand,"""" and he flashed Mario a bright candid glance, """"we don't want",-1.0,-1.0,-1.0
Couldn't see,-1.0,-1.0,-1.0
Even if there hadn't been,-0.16716704,-0.14917362,0.25326088
He didn't think he had,-1.0,-1.0,-0.6140145
Adam's bland tone hadn't provided,-1.0,-1.0,-1.0
You won't hear,-0.94973445,-0.5270863,-0.92142093
She don't pick up,-0.37374568,-0.14997408,-0.27621436
I don't know,-0.06544817,0.10674844,1.0
"""if they dragged her off, had their fun, and didn't leave",-0.24712947,0.71239996,-0.20883463
Otherwise Kaelin wouldn't have,-0.06385953,-0.16566691,-0.10405327
I sipped carefully so I didn't get,0.09905836,0.37581956,0.12764378
"Krysty had explained it very simply and very quickly, so there wouldn't be",0.5872217,0.6355647,0.8211817
Ryan and Donfil hadn't received,-1.0,-1.0,-0.6835858
"""Can't see",0.023124114,-0.90761954,-0.34709638
It was fortunate for them that the villagers didn't seem to keep,-0.26909807,0.22717449,0.2924932
We don't want,-1.0,-1.0,-1.0
Wouldn't want,-1.0,-1.0,-1.0
"There were no wags in sight and the packed, moist earth around the huts didn't bear",-0.47969294,0.41559464,0.5642222
The descriptions didn't ring,-1.0,-1.0,-1.0
"For all the risk we faced, I didn't give",-1.0,-1.0,-1.0
Of course Hebrew doesn't have,-0.65063256,-0.819603,-1.0
That's one of the most interesting things about the eastern religions: they don't make,-0.2834897,-0.6372025,0.70024306
He hasn't incited,0.6494006,-0.43522948,0.98974854
Besides there aren't,0.3696271,-0.17376785,0.5436012
The wallet didn't show,-1.0,-1.0,-1.0
He didn't have,-1.0,-1.0,-1.0
I didn't get,-1.0,-1.0,-1.0
There aren't,1.0,1.0,1.0
Truth was I didn't have,-1.0,-0.98178667,-1.0
But I didn't shed,-0.85169923,-0.7583298,-0.9996661
"Either way, he wasn't getting",1.0,1.0,1.0
I guess they don't want,-1.0,-1.0,-1.0
She hasn't had,-1.0,-1.0,-1.0
There wasn't,0.89961267,1.0,1.0
"From what I remember, Kravon's reports all said that you didn't show",-1.0,-1.0,-1.0
I don't see us in,-1.0,-1.0,-1.0
"""I don't remember",-0.5700851,-0.55211914,0.028097566
As long as you didn't try to pull,-0.7126469,-0.29404128,-0.29650518
Tarrin looked around and realized that he didn't see,0.2994331,0.79358244,0.13811345
The two who'd been there when they arrived weren't making,-1.0,-1.0,-1.0
"""Passing her large Brunton binoculars, I whispered, """"You said you haven't had",-0.8012844,-1.0,-1.0
There aren't,1.0,1.0,1.0
"""There hasn't been",0.63082755,0.6078163,1.0
"Unfortunately, I don't have",-0.7199231,-0.59069246,-0.38087872
We walked up the river for about a mile and didn't see,-0.54014057,-0.61650676,-0.043853298
"— Yerra, sure I wouldn't put",-1.0,-0.4589756,0.59992117
"""But worse, you don't have",-1.0,-1.0,-0.97895795
I don't have,-0.98590255,-1.0,-1.0
There weren't,1.0,1.0,1.0
We didn't contract,-1.0,-1.0,-1.0
Your man didn't have,-1.0,-1.0,-1.0
But there weren't,1.0,1.0,0.7087366
There weren't,1.0,1.0,0.8645069
"""I don't have",-0.588906,-0.46185514,-0.8555053
"""And don't let",-1.0,-1.0,-1.0
"After the day she'd had, she wasn't taking",0.22136587,0.0735212,0.93088365
I don't have,-1.0,-1.0,-1.0
"""And don't let",-1.0,-1.0,-1.0
You really haven't had,-1.0,-1.0,-1.0
"The long-wyrm turned its head to him once more, but didn't show",-1.0,-0.9575818,-1.0
There aren't,1.0,1.0,1.0
"Yet, the angels weren't bearing",-0.7208543,-0.32189706,-0.75027764
His surgical skills wouldn't win him,0.031776875,0.07213651,-0.058746617
But you haven't,0.23671843,0.36333638,-0.17140648
Naxos isn't going to sign,-0.35067344,-0.18840986,-0.36107424
Maybe you think I don't have,-1.0,-1.0,-0.7407534
"""In a quiet voice, he said, """"No loud noises or you won't write",0.59854406,0.68261516,0.24906144
I'm amazed that there aren't,0.7251515,0.54441684,0.9678979
"It was possible he had a concussion, but my leg wasn't doing me",-1.0,-1.0,-1.0
More surprising – he didn't spot,-1.0,-1.0,-1.0
Assuming there aren't,0.510067,0.6212367,0.74702674
The picture didn't need,-1.0,-1.0,-1.0
That probably meant that he didn't have,-1.0,-1.0,-1.0
There wasn't,1.0,1.0,1.0
Tinden isn't on,-1.0,-1.0,-1.0
"That's right, Mr. Tyler, but please… we don't have",-1.0,-1.0,-0.83035773
"The emergency-containment doors open here, so they didn't install",-0.013148899,-0.5957687,0.07911153
I didn't see,-0.90044326,-1.0,-1.0
I was almost at the door when I suddenly realized I didn't have,-1.0,-0.88234985,-1.0
She felt the skin on her thighs rubbing together and realized that she didn't have,-0.5529453,-0.4080781,-0.3279686
I hadn't found,-1.0,-1.0,-1.0
"Shit, there aren't",-0.32861382,0.38586333,-0.09580448
"Which means that something is about to happen, something he didn't want to take",-1.0,-1.0,-1.0
Dodd didn't want to take,-0.047480304,0.39507496,-0.31949955
I don't think,-1.0,-1.0,-1.0
They weren't taking,-1.0,-1.0,-1.0
Jean wasn't making,-1.0,-0.59919643,-0.8104409
"Just be quiet and stick to the unlit areas; you should be alright, I didn't see",-1.0,-0.7580494,-0.9369919
The Baruk certainly had no way of escape and they didn't want,-1.0,-1.0,-1.0
We won't let,-1.0,-1.0,-1.0
She noticed there weren't,-0.2627366,0.17711826,0.5460458
"The guard mumbled in pain, but with a broken jaw, he wouldn't be crying out",-0.40095282,-0.1197253,-0.68062884
"Oh, well, there weren't",0.5579225,0.15313084,0.35953137
We don't have,-1.0,-1.0,-1.0
I mean there weren't,0.38399714,0.901767,0.92689717
"As usual, she wasn't wearing",-0.20656449,-0.6729382,-1.0
Because she wasn't wearing,0.86322373,0.9940845,-0.33249393
Just don't turn,-1.0,-0.5379095,-1.0
It was with relief however that she saw he didn't have,-1.0,-1.0,-1.0
But he wasn't going to find,-0.72856957,-0.79605603,-0.80952626
She didn't want to know,0.21372509,0.18788517,-0.24664801
And we won't take,-1.0,-1.0,-1.0
But I don't want,-1.0,-1.0,-1.0
"I suspect Marcus is turning his interests to politics, now that there aren't",0.75555474,1.0,0.54627115
But you don't want to take,-1.0,-0.4500616,-0.3724229
I'm sure he doesn't have,-0.994721,-1.0,-0.88978964
"It's a corner room, but there aren't",0.25945023,0.53705853,1.0
"The truth, of course, was that he didn't want",-1.0,-1.0,-1.0
Bobbie Jean certainly wouldn't get,0.514826,0.4374663,0.8178253
We weren't playing,-0.0764451,0.16070655,-0.44226953
He didn't need,-1.0,-1.0,-1.0
He wasn't taking,-0.9573754,-1.0,-1.0
She had bet Steve that she could suck and lick Bettylou's hot pussy and she didn't want to waste,-0.08575891,0.07707666,0.8279956
There haven't been,0.2653409,0.6883368,0.5000183
He wasn't taking,-1.0,-1.0,-1.0
He didn't have,-1.0,-1.0,-1.0
"Both of my parents were only children, so I don't have",-0.73855406,-0.7954288,-0.6008537
He wasn't taking,-0.79892933,-1.0,-1.0
"""With a strength that nearly killed him, he said, """"I don't have",-0.70818007,-0.48582798,-0.87832373
I wouldn't want to break,-0.58594906,-1.0,-0.18007435
You won't be breaking,0.035432003,-0.13897997,-0.0435568
"There were a lot of ifs, but Jamie knew she wouldn't have",-0.279725,-0.2858618,-0.16053492
"Honey, there aren't",0.6859706,0.54230136,0.711164
There aren't,1.0,1.0,1.0
"Bob tinkled about forty times, but he didn't have",-1.0,-1.0,-0.8624852
I hadn't found,-1.0,-1.0,-1.0
I didn't see,-1.0,-1.0,-1.0
I didn't hear,-1.0,-1.0,-1.0
I wasn't taking,-0.5018181,-0.021408863,-0.27768108
"No one was buried yesterday, and there aren't",0.22874089,0.5831448,0.6341891
I don't have,-1.0,-1.0,-1.0
I don't want,-1.0,-1.0,-1.0
He didn't want to make,-1.0,-1.0,-1.0
They don't let you take,-0.80132955,-1.0,-1.0
I didn't feel,-1.0,-1.0,-1.0
I don't have,-1.0,-1.0,-1.0
He doesn't have,-1.0,-1.0,-1.0
She didn't want,-1.0,-1.0,-1.0
He didn't want to take,-0.6051274,-1.0,-1.0
"He was suffering from a slight shock, but I didn't see",-0.034406327,-0.32194903,-0.2787066
They didn't want to take,-1.0,-1.0,-1.0
I looked out the window but I didn't notice,-1.0,-1.0,-0.8487465
Robert's Market won't have,-1.0,-1.0,-1.0
There weren't,1.0,1.0,1.0
There wouldn't have been,-0.21812223,0.073644586,0.024233993
She was glad she hadn't worn,-1.0,-1.0,-1.0
There haven't been,0.26766962,0.49174124,0.38746563
God knows there aren't,0.20456727,0.49694714,-0.0062318854
I didn't talk to,-0.2961184,-0.096242204,0.12004221
And I didn't hear,-0.7009494,-0.5279319,-0.7130452
They didn't want to take,-1.0,-1.0,-1.0
But I don't see,-0.9917385,-1.0,-0.44502535
I made the appointment so that I wouldn't have,-0.8350682,-1.0,-0.46355563
We didn't have,-1.0,-1.0,-1.0
We hadn't positioned,-1.0,-1.0,-1.0
The good news is that I don't see,0.25059888,-0.2780054,0.5173403
I don't see,-1.0,-1.0,-0.8150992
"You should be okay if you stick to pencil flashlights, but don't turn on",-1.0,-1.0,-1.0
Couldn't think of,-1.0,-1.0,-1.0
I don't want,-1.0,-1.0,-1.0
"Have to tell you, until this morning, I didn't know Elly had",0.6466267,0.12875804,0.68603194
I won't be filing,-0.14850092,-0.10254333,-0.13637659
He wouldn't have pulled,-0.6411091,-0.30005863,-0.44082722
She knew what I wanted and didn't have,-1.0,-1.0,-1.0
She wanted to get it over with and move on to her next trick and she didn't make,-1.0,-1.0,-1.0
"When I stayed with Brecie and the Willow Camp south of here, I didn't see",-1.0,-0.65933865,-0.36649644
I don't see,-1.0,-0.7773198,-1.0
I don't have,-1.0,-1.0,-1.0
Wolf didn't have,-1.0,-1.0,-1.0
He didn't want to take,-1.0,-1.0,-0.91699576
Otherwise I won't have,-1.0,-1.0,-1.0
There weren't,1.0,1.0,1.0
There aren't,1.0,1.0,1.0
You don't do a man,-0.4826989,-0.5355433,-0.5440064
"Aubrey interjected, “I don't think",-0.04363989,0.17084843,0.0782182
I don't got,-1.0,-1.0,-1.0
Lolly didn't have,-1.0,-1.0,-1.0
"For God's sake, she didn't have",-1.0,-0.62097,-1.0
Farmer didn't want,-1.0,-1.0,-1.0
I didn't have,-1.0,-1.0,-1.0
I don't have,-1.0,-1.0,-1.0
God knows he didn't need to lose,0.091281384,-0.8187428,0.41973174
I just hope he hasn't taken,-0.21539971,-0.5840238,-0.10795068
That and the fact there didn't seem to be,-0.18011717,0.086328715,0.27769464
"""Better than I hoped, Holli agreed, """"but that won't cover",-0.7967773,-1.0,-1.0
That's why there aren't,0.2602209,0.39350373,0.53444725
"The magic casters must focus their energy here, and I don't want to have",-1.0,-1.0,-1.0
"I waited for her to say something, but she didn't seem to have",-0.30436584,0.22979884,-0.037169274
"There was no swirl of debilitating emotions, of course, since I didn't have",-1.0,-1.0,-0.510648
"""You just find Bobby Acosta, Debs said sharply, """"or you won't have",-1.0,-0.9241823,-1.0
"Examining the brass doorknob, Nick didn't see",-0.09944345,0.03366965,0.47404018
It didn't appear that,-1.0,-1.0,-1.0
We don't want to draw,-0.34400213,0.16058812,0.36221877
I must admit that I won't be shedding,0.616034,-0.43564716,0.2579599
I call them games; there wasn't,0.31239998,0.65675044,0.78079945
I don't want,-1.0,-1.0,-1.0
"I had my children and pregnant wife with me, and I wasn't going to take",0.69240785,0.6328129,0.4356406
And there weren't,1.0,1.0,0.16765301
But I don't think there's,1.0,0.8226853,1.0
I don't know,0.61520916,-0.20838161,-0.7649945
Her impression too was that he wouldn't have,-0.27522752,-0.55970323,-0.3463766
She opened the lens wide but it was still very dim and she didn't have,-1.0,-1.0,-1.0
There just weren't,1.0,1.0,1.0
And you aren't going to win,-0.4142408,-0.3147972,-0.5517989
"""Sutton added, """"And don't take",-0.014606217,-0.7322472,-0.41952837
O'Neil said that there hadn't been,0.12683414,0.3901907,0.17150104
And don't put,-1.0,-1.0,-1.0
He didn't give me,-0.8498439,-1.0,-1.0
He won't break,-1.0,-1.0,-1.0
But I wasn't breaking,-0.23442258,0.32796907,0.2793162
I don't want,-1.0,-1.0,-1.0
It had leaked slightly but there wasn't,0.33756456,-0.32705885,0.5068939
"""Then the lawyer added, """"You have to understand that there aren't going to be",1.0,0.31684235,1.0
He wasn't working on,-1.0,-1.0,-1.0
Mahoney didn't have,-1.0,-1.0,-1.0
Mags didn't pay,-1.0,-1.0,-1.0
They continued reminiscing but the conversation didn't trigger,-1.0,-1.0,-1.0
I don't know,0.07454062,0.60686356,0.20332074
There might be something linking Swensen to Constable but I don't have,-0.8571918,-1.0,0.54495144
He didn't ask,-1.0,-0.9780884,-0.8243866
"I think I know who he's waiting to hear from, but those two guys won't be making",-1.0,-1.0,-0.93802845
"You know, now that you mention it, I don't see",-0.79363674,-0.48908013,-0.57691324
In fact Seth didn't have,-1.0,-0.8079256,-1.0
Bobbi hasn't had,-1.0,-1.0,-1.0
"But, then again, there aren't",0.14342377,0.30794743,0.18629026
She wasn't having,-1.0,-0.85523015,-0.84662145
hadn't,-0.40610346,-0.52478087,-0.22947605
Now she was all ready to face them with dignity and calmness – except that she hadn't,1.0,1.0,1.0
There aren't,1.0,1.0,1.0
There aren't,1.0,1.0,1.0
There aren't,1.0,1.0,1.0
They don't have,-1.0,-1.0,-1.0
You don't have,-1.0,-1.0,-1.0
There sure aren't,-0.18643843,0.0024790147,0.006670108
There weren't',-0.6548165,-0.54651934,-0.5032068
I didn't hear,-0.85533214,-1.0,-1.0
"One thing, though, there aren't",0.29990315,0.5556053,0.968207
There didn't appear to be,-0.7393064,-0.49341583,-0.7067927
"There were no windows, and the men hadn't lit",-1.0,-1.0,-1.0
"He shut himself off for too long, as if he didn't have",-1.0,-1.0,-0.815988
"she denied hotly-oh, grief, she wasn't doing herself",-1.0,-1.0,-0.84768295
It doesn't give him,-1.0,-1.0,-1.0
"But now that you mention it, I don't recall seeing",-0.89578336,-0.7729811,0.7320104
She either didn't keep,-1.0,-1.0,-0.9917872
I don't see,-1.0,-1.0,-1.0
I don't see,-1.0,-1.0,-1.0
You won't have,-1.0,-1.0,-1.0
Thank heaven we didn't have,-1.0,-0.91633475,-1.0
She didn't want,-1.0,-1.0,-1.0
By August I won't have,-1.0,-0.9110579,-1.0
"He looked down, too, and realized he hadn't pulled on",-1.0,-1.0,-1.0
He didn't have,-1.0,-1.0,-1.0
If we don't find,-1.0,-1.0,-0.87227523
There aren't,1.0,1.0,1.0
Good thing Demos didn't have,-1.0,-1.0,-0.9210653
I didn't need,-1.0,-1.0,-1.0
There aren't,1.0,1.0,1.0
"They're insulted, and they aren't going to take",-1.0,-0.9065321,-0.3288117
You don't have,-1.0,-1.0,-1.0
And I don't have,-1.0,-1.0,-1.0
"I mean, we didn't have",-1.0,-1.0,-1.0
"I reached for the nearest candle, but there weren't",0.13571514,0.39757872,0.4094654
I didn't have,-1.0,-1.0,-1.0
I don't keep,-1.0,-1.0,-1.0
And you didn't see,-1.0,-1.0,-0.37602007
"It had been a terrible loss to me, and Justin hadn't gotten",1.0,0.2870507,1.0
"The Pirate King, with his white shirt manfully open to his waist, didn't give me",-0.06307278,0.018954601,0.7519562
There weren't,1.0,0.55855054,1.0
He won't permit,-1.0,-1.0,-1.0
Hope we haven't got,-1.0,-1.0,0.047341682
He knew they wouldn't find,-1.0,-1.0,-1.0
I didn't take,-1.0,-1.0,-1.0
"I checked with his boss at Fretex in Kirkeveien, and she says that Robert didn't do",-1.0,-1.0,-0.8342332
I don't have,-1.0,-1.0,-1.0
We didn't find,-1.0,-1.0,-1.0
But they didn't have,-1.0,-1.0,-1.0
He didn't have,-1.0,-1.0,-1.0
He hadn't shown,-1.0,-1.0,-1.0
Even though he hadn't ordered,-1.0,-1.0,-1.0
And I didn't want to take,-0.4929101,-0.31113604,-0.02392154
There aren't,1.0,1.0,1.0
Right in the store they play weird music that doesn't have,0.3398608,-0.88314784,0.05053702
"We decided to leave it for the time being, so we wouldn't arouse",-0.21293367,-0.68963724,0.034935467
I'm sleeping here to make sure you don't get,-0.024398217,-0.033112552,0.23929629
"On the walk out into the night, she didn't ask",-0.4630928,-0.9073875,-0.17026408
We didn't have,-1.0,-1.0,-1.0
"Buddy looked at Wilson, didn't see",-0.50964546,0.06924532,-0.26957357
But there aren't,1.0,1.0,1.0
It will make everything much easier and that way there won't be,0.41068384,0.1584046,0.19943789
Only the woman in the mirror doesn't have,-1.0,-1.0,-1.0
The computer doesn't have,-1.0,-1.0,-1.0
I don't have,-1.0,-1.0,-1.0
He didn't have,-1.0,-1.0,-1.0
I didn't see,-1.0,-1.0,-1.0
You won't have,-1.0,-1.0,-1.0
She didn't buy,-1.0,-1.0,-1.0
They didn't have,-1.0,-1.0,-1.0
But… you don't have,-1.0,-0.81423986,-1.0
I don't have,-1.0,-1.0,-1.0
"It was hard to tell, being thrown about so much, but there didn't appear to be",-0.1274653,0.29007086,0.4666654
They don't have,-1.0,-1.0,-1.0
And some of those people who live on their own on everybody's road but don't seem to have,0.08978257,-0.064389065,0.35094383
He wasn't wearing,-1.0,-1.0,-1.0
"In all honesty, well, to himself at least, Connors admitted that the Yank hadn't acted in",-1.0,-1.0,-1.0
Minogue knew there wouldn't be,0.163765,0.37835205,0.44334227
But Combs didn't issue,-1.0,-1.0,-1.0
I didn't see,-1.0,-1.0,-1.0
"I cannot break the spell, because I don't have",-1.0,-1.0,-0.65509987
I hoped he didn't cause,-1.0,-1.0,-1.0
There weren't,1.0,1.0,1.0
"In a few months the debris zone might serve, but so far he hadn't seen",-0.87607956,-1.0,-0.9335767
There hasn't been,0.796683,0.40564227,0.64444774
The guns didn't have,-1.0,-1.0,-1.0
"""I've heard that all of you are boars, I said, """"that there aren't",0.35026616,0.33503887,0.3130203
In Denmark there aren't,0.417479,1.0,1.0
"Praise Dralm, the Styphoni don't have",-1.0,-1.0,-1.0
Halt hadn't seen,-1.0,-1.0,-1.0
"Well, I don't see",0.7815051,0.3192306,1.0
"So from now on, we don't go over",-0.50116444,-0.23906994,-0.33101168
Tennyson didn't seem to have,1.0,0.7198824,0.3370174
They won't have,-1.0,-1.0,-1.0
`There haven't been,0.24465,0.38233057,0.49515846
But don't pin,-1.0,-1.0,-1.0
"He can spin a great sea-story, but don't buy",-1.0,0.021913273,-0.33029464
I guess trying to make sure there aren't,0.28859526,0.8438115,0.41060773
"Unless both Garcia and Tweed somehow died or were incapacitated, Paul wouldn't be giving",-1.0,-1.0,-1.0
We didn't take,-1.0,-1.0,-1.0
He didn't notice,-1.0,-1.0,-0.86831486
I detach the day after tomorrow and I won't be driving,1.0,1.0,1.0
"At least Gonzalez was nice about it, but she could've burned me and I wouldn't have had",-1.0,-1.0,-1.0
It doesn't leave,-1.0,-1.0,-1.0
Since Sir Max's death we aren't getting,1.0,1.0,1.0
If you don't have,-1.0,-1.0,-1.0
I won't need,-1.0,-1.0,-1.0
I don't recall,0.029653417,-0.8709691,-0.17205797
They don't have to call,-0.32420352,-1.0,-1.0
She doesn't make,-1.0,-1.0,-1.0
I don't have,-1.0,-1.0,-1.0
There aren't,1.0,1.0,1.0
Carla didn't know,0.15974455,0.18288587,0.070435524
And I don't see,0.2205501,-0.15276425,-0.42238176
Folks don't teach 'em,0.7282307,1.0,1.0
And ghosts wouldn't leave,0.32858655,-0.19777618,0.28315026
And we don't have,-1.0,-1.0,-1.0
"Nah, we didn't have",-1.0,-1.0,-1.0
You don't have,-1.0,-1.0,-1.0
I sure didn't got,-1.0,-0.7242639,-0.634074
I just don't want,-1.0,-1.0,-1.0
I guess there aren't,0.09639506,0.68271434,0.77195364
I didn't want to see,-0.55993026,-0.6748917,-0.037717316
"It looked like a private beach, though there weren't",0.6519747,0.8309859,0.7596722
Of course she didn't have on,-1.0,-1.0,-1.0
So don't get,-1.0,-1.0,-1.0
Then there weren't,0.11569118,0.13658659,0.5190777
He knew I wasn't wearing,-0.7995515,-0.37535322,-0.5412722
But Jeb didn't show,-1.0,-1.0,-1.0
We didn't have,-1.0,-1.0,-1.0
You act like you don't know,1.0,1.0,1.0
Katya didn't have,-1.0,-1.0,-1.0
"Well, he hasn't received",-0.8554406,-1.0,-1.0
