sentences,base,contrast,contrast_rnd
"From what I can see, there don't seem to be",0.3977253,0.34014937,0.50816226
I don't want,-14.001939,-14.054201,-13.802122
It's like I don't have,0.08448601,0.37429854,0.33654985
I don't have,-0.13459282,0.11821462,0.19431818
He don't win,-1.0571918,-1.1955032,-0.680652
I don't want,-14.001939,-14.054201,-13.802122
"In fact, Eve hadn't noticed",-0.03558898,-0.10950334,-0.026263177
But there aren't,10.118433,10.389061,10.518584
I didn't notice,2.1130738,1.9233215,2.293676
I don't want,-14.001939,-14.054201,-13.802122
I don't want,-14.001939,-14.054201,-13.802122
I didn't notice,2.1130738,1.9233215,2.293676
Wouldn't want,-20.394152,-20.214535,-19.118273
She didn't have,-4.508333,-4.25321,-4.440225
She wasn't crossing,5.3438845,5.4321604,5.7370615
I don't remember,0.6175032,0.62795126,0.8962498
And hoped the jokers down in Maintenance hadn't played,1.2394338,1.0460557,1.0966711
"If I did that every time you used the W word, you wouldn't have",-0.103376865,-0.040807515,-0.09465061
He didn't want to see,-0.06484016,-0.29745546,0.0780554
I don't trust,-1.1183133,-1.0830743,-0.5910888
"Stay high, then, and let's hope these bastards haven't got",-6.200876,-6.6633945,-5.814686
She didn't have,-4.508333,-4.25321,-4.440225
He's a bank manager – he doesn't need,-0.86258054,-0.8605037,-0.63102293
My mouth opened but I didn't have,-3.1222367,-3.0079184,-3.2910812
So don't go getting,-4.10381,-4.0041704,-3.4275727
You said you didn't want,-15.689491,-15.70291,-15.6884
"Her name was Evie or something, a fairly recent hire, and I hadn't worked",0.9364883,0.8961719,1.2287214
I didn't expect,-4.3250103,-4.0616746,-4.185816
He wouldn't let her go to,0.2396853,0.32964864,0.41102058
Maybe run it through the supercomputer over on Earth just to ensure we don't have,0.6746342,0.6598284,0.75265515
I don't want,-14.001939,-14.054201,-13.802122
I don't want,-14.001939,-14.054201,-13.802122
You see we don't have,-1.5735271,-1.3010479,-1.251374
And there aren't,7.6019697,8.007204,8.1086035
He don't wear,-1.9053506,-1.9388635,-2.0233464
And there weren't,10.667182,11.179346,10.934629
And there weren't,10.667182,11.179346,10.934629
You don't have,-212.93744,-212.16571,-211.99036
"I live with my parents still, and I don't have",0.25649512,0.43523264,0.3351857
"Now, most of the orchards are gone and pretty soon there won't be",-1.0269837,-0.90688574,-0.85949373
I don't know,3.1374218,3.0949862,3.8626437
I won't be using,-2.0690432,-2.269912,-1.9750326
"""You understand,"""" and he flashed Mario a bright candid glance, """"we don't want",-0.7808494,-0.7940953,-0.58752394
Couldn't see,-0.56850743,-0.94277656,2.4532104
Even if there hadn't been,-1.4673197,-1.4912388,-1.3023348
He didn't think he had,-2.4947054,-2.0840294,-1.9603347
Adam's bland tone hadn't provided,0.14697865,0.45129657,0.45221847
You won't hear,5.017398,4.6936517,5.07441
She don't pick up,4.305005,4.1922493,5.210658
I don't know,3.1374218,3.0949862,3.8626437
"""if they dragged her off, had their fun, and didn't leave",0.95157665,0.89438105,0.99015623
Otherwise Kaelin wouldn't have,0.11717194,0.4772905,0.013713181
I sipped carefully so I didn't get,-0.4619541,-0.6604915,-0.5905086
"Krysty had explained it very simply and very quickly, so there wouldn't be",-0.42630684,-0.37034416,-0.4165637
Ryan and Donfil hadn't received,2.7217343,3.1183639,2.9355812
"""Can't see",0.86310124,0.41587818,1.3275669
It was fortunate for them that the villagers didn't seem to keep,0.8153921,0.6398951,0.791429
We don't want,1.8843186,1.6978393,2.091063
Wouldn't want,-20.394152,-20.214535,-19.118273
"There were no wags in sight and the packed, moist earth around the huts didn't bear",0.5697612,0.6160241,0.602647
The descriptions didn't ring,-5.242717,-5.329937,-4.863442
"For all the risk we faced, I didn't give",0.36312062,0.3211093,0.21694484
Of course Hebrew doesn't have,-1.0799705,-1.0174366,-0.72589105
That's one of the most interesting things about the eastern religions: they don't make,0.19972065,0.27474093,0.35878062
He hasn't incited,3.6793015,3.9860537,4.475018
Besides there aren't,9.364235,9.947477,9.966966
The wallet didn't show,0.5639839,0.7675369,0.79653394
He didn't have,-7.711586,-7.5902033,-7.896208
I didn't get,-0.74341667,-0.5555078,-0.3612009
There aren't,22.277325,22.98354,23.156467
Truth was I didn't have,-1.9389429,-1.5614045,-1.9065006
But I didn't shed,1.1857383,1.3094314,0.84423584
"Either way, he wasn't getting",0.5201118,0.66386414,0.46719897
I guess they don't want,-0.37788928,-0.29873586,0.06840791
She hasn't had,-0.04230827,0.5200311,0.96509355
There wasn't,20.037346,21.183796,21.255457
"From what I remember, Kravon's reports all said that you didn't show",0.7257916,0.7194056,0.85659623
I don't see us in,0.6640121,0.6986754,0.6358239
"""I don't remember",0.40084767,0.4561311,0.70700085
As long as you didn't try to pull,0.19349349,0.3194254,0.3387776
Tarrin looked around and realized that he didn't see,-0.9633163,-1.0055666,-1.0377338
The two who'd been there when they arrived weren't making,0.96599096,0.9144447,0.84200156
"""Passing her large Brunton binoculars, I whispered, """"You said you haven't had",-0.8586699,-0.6925442,-0.80717313
There aren't,22.277325,22.98354,23.156467
"""There hasn't been",1.7928135,1.9720533,2.3975084
"Unfortunately, I don't have",0.9061066,1.0620914,1.0347984
We walked up the river for about a mile and didn't see,0.7480369,0.7936283,0.42487094
"— Yerra, sure I wouldn't put",1.4363288,1.7441766,1.6310326
"""But worse, you don't have",-0.5436431,-0.42850995,-0.4060856
I don't have,-0.13459282,0.11821462,0.19431818
There weren't,16.246693,17.12653,17.017818
We didn't contract,-6.973038,-6.8618445,-6.4288483
Your man didn't have,-3.6721902,-3.6537364,-3.4565573
But there weren't,8.729517,9.146074,8.801216
There weren't,16.246693,17.12653,17.017818
"""I don't have",0.5340531,0.7183486,0.9117811
"""And don't let",0.48791313,0.49968505,0.8275771
"After the day she'd had, she wasn't taking",0.95328444,1.015686,0.929433
I don't have,-0.13459282,0.11821462,0.19431818
"""And don't let",0.48791313,0.49968505,0.8275771
You really haven't had,-4.9453845,-4.5039124,-4.293773
"The long-wyrm turned its head to him once more, but didn't show",0.17793515,0.08457197,0.23111793
There aren't,22.277325,22.98354,23.156467
"Yet, the angels weren't bearing",-0.054870993,0.07407829,0.09368242
His surgical skills wouldn't win him,1.0484335,1.055851,1.306613
But you haven't,-6.8046722,-6.6091394,-7.366471
Naxos isn't going to sign,0.66340476,0.71240246,0.8764893
Maybe you think I don't have,-1.1970583,-1.0598944,-0.7047749
"""In a quiet voice, he said, """"No loud noises or you won't write",-1.1520035,-0.91562575,-1.3490081
I'm amazed that there aren't,6.0628386,6.6247377,6.27045
"It was possible he had a concussion, but my leg wasn't doing me",1.1787317,1.297672,1.1934986
More surprising – he didn't spot,-0.79481256,-0.6711868,-0.9048582
Assuming there aren't,2.230338,2.9049392,2.454877
The picture didn't need,-41.80745,-42.308567,-42.028553
That probably meant that he didn't have,-2.0566564,-1.870739,-1.8979213
There wasn't,20.037346,21.183796,21.255457
Tinden isn't on,-1.1187519,-0.9611637,-0.6211841
"That's right, Mr. Tyler, but please… we don't have",-0.7477422,-0.63212645,-0.8337628
"The emergency-containment doors open here, so they didn't install",-0.42415166,-0.30899566,-0.21602751
I didn't see,-0.41817346,-0.44657177,-0.508845
I was almost at the door when I suddenly realized I didn't have,-2.8774264,-2.6043472,-2.702728
She felt the skin on her thighs rubbing together and realized that she didn't have,-1.6747718,-1.3993986,-1.4250942
I hadn't found,2.4494019,2.5121913,2.3079488
"Shit, there aren't",2.5923634,3.0421464,3.0674868
"Which means that something is about to happen, something he didn't want to take",-0.86679375,-0.645306,-0.61656296
Dodd didn't want to take,0.90595347,1.1538088,1.1181865
I don't think,-0.40707457,-0.48255265,-0.3415531
They weren't taking,-0.45277894,-0.114743486,-0.88474613
Jean wasn't making,0.85727745,1.0633594,1.3091662
"Just be quiet and stick to the unlit areas; you should be alright, I didn't see",-0.37801856,-0.34044978,-0.5120008
The Baruk certainly had no way of escape and they didn't want,3.9683287,3.9515247,3.9568954
We won't let,-0.0901922,-0.77214855,-0.26604897
She noticed there weren't,7.773323,8.247761,7.9691525
"The guard mumbled in pain, but with a broken jaw, he wouldn't be crying out",2.6045547,2.5579453,2.313659
"Oh, well, there weren't",0.31537455,0.60657847,0.6882646
We don't have,1.3276724,1.1780308,1.0118568
I mean there weren't,10.055845,10.559727,10.217806
"As usual, she wasn't wearing",0.17310037,0.1424436,-0.10053236
Because she wasn't wearing,-1.4655449,-1.4457235,-1.7046554
Just don't turn,-5.9990854,-5.9861865,-5.767376
It was with relief however that she saw he didn't have,-2.1966841,-2.0169556,-2.2638695
But he wasn't going to find,-0.21028624,-0.19279757,-0.3128875
She didn't want to know,0.51755756,0.3441727,0.7381081
And we won't take,0.1803883,0.23785158,0.27827528
But I don't want,-7.5118623,-7.587349,-7.3401775
"I suspect Marcus is turning his interests to politics, now that there aren't",0.04749602,0.4755122,0.40905747
But you don't want to take,-0.06756452,-0.09061182,0.15445587
I'm sure he doesn't have,2.1744206,2.4013786,2.4236553
"It's a corner room, but there aren't",8.256538,8.572772,8.515725
"The truth, of course, was that he didn't want",-4.3485446,-4.3543644,-4.414011
Bobbie Jean certainly wouldn't get,2.7188544,2.824771,2.9729548
We weren't playing,-2.0672307,-2.3118954,-2.067063
He didn't need,-10.515138,-10.75271,-10.43682
He wasn't taking,1.6503613,1.7307949,0.9074398
She had bet Steve that she could suck and lick Bettylou's hot pussy and she didn't want to waste,0.17323722,0.16921195,0.16561322
There haven't been,-2.0758398,-1.5706313,-0.47470903
He wasn't taking,1.6503613,1.7307949,0.9074398
He didn't have,-7.711586,-7.5902033,-7.896208
"Both of my parents were only children, so I don't have",0.37491393,0.45897222,0.37760454
He wasn't taking,1.6503613,1.7307949,0.9074398
"""With a strength that nearly killed him, he said, """"I don't have",0.9065652,1.0652568,0.9836975
I wouldn't want to break,-2.049613,-1.986722,-1.7635298
You won't be breaking,4.6285,4.368324,4.921151
"There were a lot of ifs, but Jamie knew she wouldn't have",-6.5418496,-6.283227,-6.31639
"Honey, there aren't",3.2832315,3.6460652,3.7740178
There aren't,22.277325,22.98354,23.156467
"Bob tinkled about forty times, but he didn't have",-0.65358174,-0.64415497,-0.72736937
I hadn't found,2.4494019,2.5121913,2.3079488
I didn't see,-0.41817346,-0.44657177,-0.508845
I didn't hear,0.47469592,0.39757407,0.32619464
I wasn't taking,0.05001159,0.22016117,0.19947556
"No one was buried yesterday, and there aren't",5.0565305,5.5084486,5.569582
I don't have,-0.13459282,0.11821462,0.19431818
I don't want,-14.001939,-14.054201,-13.802122
He didn't want to make,-0.32389513,-0.5156953,-0.35413074
They don't let you take,-0.13860372,-0.22239861,0.22692668
I didn't feel,0.96391666,0.86204946,1.2032663
I don't have,-0.13459282,0.11821462,0.19431818
He doesn't have,-5.005342,-4.6617737,-4.8137255
She didn't want,-1.9812307,-2.0020623,-1.8677354
He didn't want to take,-1.844362,-1.935911,-2.2920196
"He was suffering from a slight shock, but I didn't see",-0.025550753,-0.08745538,-0.10307822
They didn't want to take,-1.2444249,-1.3778661,-1.55673
I looked out the window but I didn't notice,1.9550016,1.959472,1.9259372
Robert's Market won't have,-0.705493,-0.5399879,-0.09229594
There weren't,16.246693,17.12653,17.017818
There wouldn't have been,-10.708415,-10.4173765,-10.477403
She was glad she hadn't worn,-1.1208413,-0.8903158,-1.0547543
There haven't been,-2.0758398,-1.5706313,-0.47470903
God knows there aren't,2.0931005,2.6855032,2.6773183
I didn't talk to,4.206098,3.9394355,4.1948524
And I didn't hear,0.7141943,0.7141583,0.63877
They didn't want to take,-1.2444249,-1.3778661,-1.55673
But I don't see,1.3410729,1.3873054,1.3679559
I made the appointment so that I wouldn't have,-19.572578,-19.59155,-19.435719
We didn't have,-1.4577796,-1.2028968,-1.6201024
We hadn't positioned,7.6512814,7.519456,7.276681
The good news is that I don't see,0.3305805,0.3794728,0.33998948
I don't see,0.3309852,0.24593309,0.30262408
"You should be okay if you stick to pencil flashlights, but don't turn on",-0.24428931,-0.22911952,-0.29903105
Couldn't think of,-4.2697396,-4.8919177,-4.566499
I don't want,-14.001939,-14.054201,-13.802122
"Have to tell you, until this morning, I didn't know Elly had",-2.063391,-1.9203463,-2.0134916
I won't be filing,1.309459,0.5039519,0.9886534
He wouldn't have pulled,0.15318885,0.5442451,0.19885834
She knew what I wanted and didn't have,-3.8039393,-3.7819574,-3.4807618
She wanted to get it over with and move on to her next trick and she didn't make,1.0158559,1.0637269,1.104158
"When I stayed with Brecie and the Willow Camp south of here, I didn't see",1.1947203,1.2265751,1.1158227
I don't see,0.3309852,0.24593309,0.30262408
I don't have,-0.13459282,0.11821462,0.19431818
Wolf didn't have,-1.2944086,-1.0194993,-0.86565423
He didn't want to take,-1.844362,-1.935911,-2.2920196
Otherwise I won't have,-2.0583606,-2.124743,-1.8340945
There weren't,16.246693,17.12653,17.017818
There aren't,22.277325,22.98354,23.156467
You don't do a man,-4.243326,-3.9836752,-3.8982687
"Aubrey interjected, “I don't think",-0.47952878,-0.44963467,-0.41263664
I don't got,0.09825584,0.3951204,0.23820738
Lolly didn't have,-2.9333487,-3.0213819,-2.620192
"For God's sake, she didn't have",-2.462195,-2.5272713,-2.6519892
Farmer didn't want,-7.344159,-7.290602,-6.5542593
I didn't have,-5.747894,-5.328346,-5.632659
I don't have,-0.13459282,0.11821462,0.19431818
God knows he didn't need to lose,0.6245699,0.360679,0.7504603
I just hope he hasn't taken,0.44428608,0.49484578,0.5092917
That and the fact there didn't seem to be,-1.1270727,-1.1633675,-0.9956933
"""Better than I hoped, Holli agreed, """"but that won't cover",-0.18770693,-0.14857022,0.030627761
That's why there aren't,4.3922067,4.6182737,4.562831
"The magic casters must focus their energy here, and I don't want to have",1.010719,1.0171199,1.0220611
"I waited for her to say something, but she didn't seem to have",-0.01143685,-0.012299061,-0.13733101
"There was no swirl of debilitating emotions, of course, since I didn't have",-1.381534,-1.2631023,-1.5125568
"""You just find Bobby Acosta, Debs said sharply, """"or you won't have",-0.55984765,-0.5913297,-0.55609417
"Examining the brass doorknob, Nick didn't see",0.6876644,0.69688,0.6483839
It didn't appear that,-3.9899015,-3.7087367,-3.3224187
We don't want to draw,3.93152,3.6281888,3.3384528
I must admit that I won't be shedding,0.28488722,0.16575314,0.26814488
I call them games; there wasn't,2.6626298,3.0374048,3.1110837
I don't want,-14.001939,-14.054201,-13.802122
"I had my children and pregnant wife with me, and I wasn't going to take",-0.0030267835,0.006618604,-0.054635152
And there weren't,10.667182,11.179346,10.934629
But I don't think there's,-0.110823944,0.038837984,-0.18812826
I don't know,3.1374218,3.0949862,3.8626437
Her impression too was that he wouldn't have,-4.759159,-4.421687,-4.2178717
She opened the lens wide but it was still very dim and she didn't have,1.1477942,1.3090769,1.0945088
There just weren't,0.25137734,2.015967,2.6813421
And you aren't going to win,-1.2141997,-1.0640007,-1.1287389
"""Sutton added, """"And don't take",-0.020305462,0.08354457,0.08718215
O'Neil said that there hadn't been,-0.56890243,-0.6354232,-0.4243887
And don't put,-1.6095686,-1.3788651,-1.253502
He didn't give me,-3.23752,-3.0042255,-3.386859
He won't break,-3.750002,-3.8160315,-3.1415336
But I wasn't breaking,-2.0426087,-1.9589247,-1.865925
I don't want,-14.001939,-14.054201,-13.802122
It had leaked slightly but there wasn't,3.76598,4.3082275,3.7496362
"""Then the lawyer added, """"You have to understand that there aren't going to be",-0.1913457,-0.1132742,-0.08365822
He wasn't working on,2.0282476,2.391695,2.1900394
Mahoney didn't have,-2.994393,-3.1541839,-2.6310642
Mags didn't pay,1.4500073,1.6573131,2.2373905
They continued reminiscing but the conversation didn't trigger,2.777038,2.9334016,2.729373
I don't know,3.1374218,3.0949862,3.8626437
There might be something linking Swensen to Constable but I don't have,0.5183601,0.66322076,0.5366408
