sentences,base,contrast,contrast_rnd
I didn't notice,0.6477324,0.59766144,1.0
Wouldn't want,0.07519283,0.09055167,0.082097344
She didn't have,0.21592192,0.32063216,0.18795015
She wasn't crossing,0.5513983,0.7216999,0.6655181
I don't remember,1.0,1.0,1.0
And hoped the jokers down in Maintenance hadn't played,0.19535598,0.9434266,0.6849571
"If I did that every time you used the W word, you wouldn't have",-0.24466601,0.07775926,-0.33653027
He didn't want to see,-0.0738969,0.15501396,0.33870056
I don't trust,0.118719,0.36512014,0.1784935
"Stay high, then, and let's hope these bastards haven't got",-0.47069803,-0.39043084,-0.63325065
She didn't have,0.35381472,0.44557506,0.28864548
He's a bank manager – he doesn't need,0.2586069,0.3958374,0.8164094
My mouth opened but I didn't have,0.15822765,-0.18688485,-0.32148677
So don't go getting,-0.25235593,-0.36345905,-0.21802497
You said you didn't want,0.08472641,0.4562571,-0.06912918
"Her name was Evie or something, a fairly recent hire, and I hadn't worked",0.4127707,-0.095632315,0.5779315
I didn't expect,0.16557036,0.20046064,0.15483512
He wouldn't let her go to,0.45959952,0.25763842,0.03741977
Maybe run it through the supercomputer over on Earth just to ensure we don't have,0.41295004,0.8596671,0.9160137
I don't want,-0.04508372,-0.106191106,-0.15141189
I don't want,-0.124817416,-0.14386354,0.064721376
You see we don't have,0.09894567,-0.2268301,-0.23495477
And there aren't,-0.21338883,-0.6027512,-1.0
He don't wear,0.25714877,0.13524826,0.3508477
And there weren't,-0.04052192,-0.30981562,-0.28702337
And there weren't,-0.027307063,-0.5713469,-0.28514937
You don't have,-0.40577647,-0.67737466,-0.44750342
"I live with my parents still, and I don't have",-0.15075487,-0.076437235,-0.10977728
"Now, most of the orchards are gone and pretty soon there won't be",0.09957331,0.69803506,-0.11765051
I don't know,0.35666427,1.0,1.0
I won't be using,0.11587623,0.22967479,0.1360891
"""You understand,"""" and he flashed Mario a bright candid glance, """"we don't want",0.22273873,0.56788844,-0.18793568
Couldn't see,0.7740987,0.44123647,0.1966556
Even if there hadn't been,-0.09842354,-0.13643003,0.06882691
He didn't think he had,-0.3287215,-0.56066716,0.18773481
Adam's bland tone hadn't provided,-0.65924454,0.3972635,0.24579488
You won't hear,0.26189098,-0.25408247,-0.19276127
She don't pick up,0.7514997,0.4272556,0.040427007
I don't know,1.0,0.7200075,1.0
"""if they dragged her off, had their fun, and didn't leave",-0.008183071,0.08234879,-0.32471004
Otherwise Kaelin wouldn't have,0.01675099,-0.23051314,-0.042731278
I sipped carefully so I didn't get,-0.03789549,0.3196973,-0.4320918
"Krysty had explained it very simply and very quickly, so there wouldn't be",0.101002276,-0.09022451,0.028068505
Ryan and Donfil hadn't received,0.17060278,0.40496898,0.30494842
"""Can't see",0.65604866,0.91868716,0.33016685
It was fortunate for them that the villagers didn't seem to keep,0.8800307,0.26532546,0.14000946
We don't want,0.054808505,0.029746108,0.030569375
Wouldn't want,-0.02700542,0.087175645,0.1138754
"There were no wags in sight and the packed, moist earth around the huts didn't bear",0.71612394,0.60738486,0.47761056
The descriptions didn't ring,0.20205446,0.18373875,0.12946758
"For all the risk we faced, I didn't give",0.154866,-0.19761938,-0.24448559
Of course Hebrew doesn't have,0.089365445,0.22010101,-0.022566712
That's one of the most interesting things about the eastern religions: they don't make,0.055800196,-0.11253541,0.9285262
He hasn't incited,1.0,0.7972117,1.0
Besides there aren't,-0.48991242,-1.0,-0.8693503
The wallet didn't show,-0.036286134,-0.124432735,0.21829747
He didn't have,0.21228419,0.08796331,0.16368212
I didn't get,0.09264892,-0.14427428,-0.2801689
There aren't,-0.16691835,-0.0839583,-0.04219257
Truth was I didn't have,0.06250269,0.5662175,-0.15255162
But I didn't shed,-0.009825379,-0.0151949935,-0.013386741
"Either way, he wasn't getting",-0.1481171,-0.34407076,-0.08998609
I guess they don't want,0.23473898,0.118461795,0.12111629
She hasn't had,0.25411263,0.6963865,0.4306452
There wasn't,0.003009102,0.15947445,0.22237724
"From what I remember, Kravon's reports all said that you didn't show",0.17695136,-0.110537164,-0.041396387
I don't see us in,0.15354408,0.1158784,-0.070323475
"""I don't remember",0.5014821,0.17231417,0.42159683
As long as you didn't try to pull,-0.015526472,-0.058008518,-1.0
Tarrin looked around and realized that he didn't see,0.26726538,0.016957404,-0.13892785
The two who'd been there when they arrived weren't making,0.17528899,0.17355672,0.15483159
"""Passing her large Brunton binoculars, I whispered, """"You said you haven't had",0.15466739,0.041243255,0.39702752
There aren't,-0.341908,0.052898005,-0.17302933
"""There hasn't been",-0.31809178,0.0036701884,-0.18827422
"Unfortunately, I don't have",0.63011783,0.4580425,0.46142825
We walked up the river for about a mile and didn't see,0.6981682,-0.15599659,0.16890046
"— Yerra, sure I wouldn't put",0.4796101,0.03327167,-0.306647
"""But worse, you don't have",0.04473977,0.4878266,0.68815976
I don't have,0.39798406,0.47101867,0.40355602
There weren't,0.009920069,0.11037549,0.1139842
We didn't contract,-0.13172607,-0.06132593,-0.14912404
Your man didn't have,-0.11228616,-0.04233827,-0.034183737
But there weren't,-0.076749496,-0.6777054,0.0065238816
There weren't,-0.019712256,-0.03616028,0.11711132
"""I don't have",0.43474984,-0.0056659603,0.4784088
"""And don't let",0.3655591,0.23916703,-0.015540535
"After the day she'd had, she wasn't taking",0.70745546,0.24294594,-0.40666696
I don't have,0.675634,0.40444812,0.3011082
"""And don't let",0.24157001,0.3897548,0.36071092
You really haven't had,0.06171039,-0.051467247,0.017596897
"The long-wyrm turned its head to him once more, but didn't show",-0.43251193,-0.64533305,-0.16339609
There aren't,-0.21236226,-0.12805474,0.101521544
"Yet, the angels weren't bearing",0.8202139,0.8300231,0.56558007
His surgical skills wouldn't win him,0.90043545,1.0,0.2905674
But you haven't,-0.21587785,0.022065597,-0.1447678
Naxos isn't going to sign,0.7498608,0.14632596,0.22832002
Maybe you think I don't have,0.22984804,0.31858796,-0.61960286
"""In a quiet voice, he said, """"No loud noises or you won't write",0.18715042,0.6715661,0.13893403
I'm amazed that there aren't,0.23500188,-0.21993233,0.14412256
"It was possible he had a concussion, but my leg wasn't doing me",0.36602348,0.0038551325,0.4202404
More surprising – he didn't spot,-0.015249152,-0.010439462,-0.1298735
Assuming there aren't,-0.8244188,-0.49491808,-0.64898646
The picture didn't need,0.3488499,0.35549164,0.31931412
That probably meant that he didn't have,-0.028736485,0.4632199,-0.010861709
There wasn't,0.02576841,0.23944026,0.19379726
Tinden isn't on,0.12194501,0.21352243,-0.08150508
"That's right, Mr. Tyler, but please… we don't have",0.29070273,0.037853505,0.08056263
"The emergency-containment doors open here, so they didn't install",0.56401813,0.24807622,0.6423109
I didn't see,0.27493432,0.20167422,0.1636157
I was almost at the door when I suddenly realized I didn't have,0.18977654,0.14363892,0.13088846
She felt the skin on her thighs rubbing together and realized that she didn't have,0.2503123,0.1810174,-0.10551677
I hadn't found,0.15687291,0.20326045,0.3985971
"Shit, there aren't",0.9618253,-0.80509454,-0.34994385
"Which means that something is about to happen, something he didn't want to take",0.015330436,0.2561939,-0.17323868
Dodd didn't want to take,0.082224526,0.21414018,0.11231781
I don't think,0.5438288,0.42399338,0.16218811
They weren't taking,0.6144501,0.29269382,0.5206476
Jean wasn't making,0.63215894,0.5793585,0.318385
"Just be quiet and stick to the unlit areas; you should be alright, I didn't see",0.31551346,0.44345334,-0.13478526
The Baruk certainly had no way of escape and they didn't want,0.26406994,0.6548006,-0.021613412
We won't let,0.095021315,0.20434631,0.051826194
She noticed there weren't,0.09333034,0.44259024,0.07737576
"The guard mumbled in pain, but with a broken jaw, he wouldn't be crying out",0.042380463,0.14500315,-0.121755876
"Oh, well, there weren't",0.30879423,0.6609872,0.8744633
We don't have,0.36685926,0.35072803,0.20627834
I mean there weren't,-0.4295176,-0.13197963,-0.30113745
"As usual, she wasn't wearing",0.28150854,0.5739622,0.23946726
Because she wasn't wearing,-0.97864187,-1.0,-0.7206018
Just don't turn,0.20811239,0.2451107,0.29365057
It was with relief however that she saw he didn't have,-0.06331473,0.14035556,-0.086327665
But he wasn't going to find,0.61923647,0.23140179,0.45134962
She didn't want to know,-0.19200735,0.65673476,0.46554503
And we won't take,0.041913908,-0.0016225096,-0.5254515
But I don't want,-0.21674685,0.11251546,-0.14511251
"I suspect Marcus is turning his interests to politics, now that there aren't",0.20873587,0.2905388,0.5390944
But you don't want to take,-0.14692785,-0.30908936,-0.11077207
I'm sure he doesn't have,0.038585328,-0.324259,0.49748263
"It's a corner room, but there aren't",-0.022391394,0.10961228,-0.31752715
"The truth, of course, was that he didn't want",0.30410656,-0.06787462,-0.068014294
Bobbie Jean certainly wouldn't get,-0.26787338,0.2634387,-0.30885065
We weren't playing,0.2369554,0.36668602,0.30607012
He didn't need,0.27062657,0.40510184,0.3324425
He wasn't taking,0.5287146,0.5404168,1.0
She had bet Steve that she could suck and lick Bettylou's hot pussy and she didn't want to waste,-0.4232219,-0.22716537,0.4259175
There haven't been,-1.0,-1.0,-1.0
He wasn't taking,0.48555312,0.95597184,0.3728884
He didn't have,0.31876358,0.3806083,0.037533373
"Both of my parents were only children, so I don't have",0.4309322,1.0,0.37328207
He wasn't taking,0.5403515,1.0,-0.021051506
"""With a strength that nearly killed him, he said, """"I don't have",-0.38012543,0.27188045,-0.12623699
I wouldn't want to break,0.29386613,-0.1251899,0.029454308
You won't be breaking,0.08333221,0.17765526,0.25019735
"There were a lot of ifs, but Jamie knew she wouldn't have",-0.15197945,0.3628443,0.33411616
"Honey, there aren't",0.08835212,-0.23567942,-0.38403136
There aren't,-0.05248203,-0.059357293,0.06357562
"Bob tinkled about forty times, but he didn't have",0.54228646,0.63665366,0.12499748
I hadn't found,0.4229914,0.43600678,0.10638248
I didn't see,0.11957774,0.10134083,0.056802608
I didn't hear,0.5438486,0.41464564,0.24316747
I wasn't taking,0.1279213,0.028856562,1.0
"No one was buried yesterday, and there aren't",-0.10381726,0.14968678,0.10047206
I don't have,0.19846185,0.43451422,0.309125
I don't want,-0.020918334,0.04693659,0.09775471
He didn't want to make,-0.09333622,0.43209982,-0.0022104122
They don't let you take,0.62111175,0.8183802,-0.35488588
I didn't feel,0.35417086,0.76423204,-0.07471372
I don't have,0.35353675,0.53702104,0.40910584
He doesn't have,0.23234758,0.23000671,0.24970305
She didn't want,-0.06813836,-0.003249686,-0.22643305
He didn't want to take,-0.01809157,-0.41066566,-0.9335407
"He was suffering from a slight shock, but I didn't see",1.0,0.22529379,0.008024383
They didn't want to take,0.06470573,0.12258271,0.6297362
I looked out the window but I didn't notice,-0.19915651,-0.0049612657,-0.3471021
Robert's Market won't have,0.12205302,0.54724365,0.09465066
There weren't,-0.018969009,0.12407484,0.004976298
There wouldn't have been,-0.96192807,-0.7890809,-0.8872114
She was glad she hadn't worn,0.010739132,0.16049293,-0.3551972
There haven't been,-1.0,-1.0,-1.0
God knows there aren't,0.25478584,0.36223152,-0.12542649
I didn't talk to,0.18873908,0.5917678,0.5271855
And I didn't hear,-0.14007708,0.32637426,0.1482586
They didn't want to take,-0.097833194,-0.09450722,0.2921995
But I don't see,-0.44129828,-0.58185816,-1.0
I made the appointment so that I wouldn't have,-0.24289028,0.13531019,0.16392896
We didn't have,0.1735256,0.29958743,0.422349
We hadn't positioned,0.21797465,0.077678174,0.018187076
The good news is that I don't see,0.041052487,-0.39965662,-0.24536936
I don't see,0.4158663,0.13650179,0.21060255
"You should be okay if you stick to pencil flashlights, but don't turn on",-0.19023772,-0.18612932,-0.1213757
Couldn't think of,0.05627125,0.3545908,0.16822599
I don't want,0.022357734,-0.18909812,-0.19705486
"Have to tell you, until this morning, I didn't know Elly had",-0.5117924,-1.0,-0.24416226
I won't be filing,0.4028879,0.10529805,0.558162
He wouldn't have pulled,0.5384903,0.7859875,0.80431503
She knew what I wanted and didn't have,-0.109866194,0.3571311,0.38314754
She wanted to get it over with and move on to her next trick and she didn't make,-0.10764506,0.16674004,0.36752063
"When I stayed with Brecie and the Willow Camp south of here, I didn't see",0.06351047,-0.5755001,-0.010329658
I don't see,0.009494239,0.2594337,0.14333454
I don't have,0.6568383,0.42309788,0.43115655
Wolf didn't have,0.13127822,0.15567295,-0.13919963
He didn't want to take,-0.43347418,-0.5726531,-0.6270942
Otherwise I won't have,-0.16088544,-0.27609798,-0.2893569
There weren't,-0.08546769,-0.032991707,0.013866972
There aren't,-0.18733376,0.031176703,0.04209469
You don't do a man,0.02949666,-0.7003395,0.0065132836
"Aubrey interjected, “I don't think",0.39574164,0.12697601,0.2874104
I don't got,0.8384333,0.086916275,0.286675
Lolly didn't have,0.016096829,0.067258224,0.017475981
"For God's sake, she didn't have",0.5389649,0.40169957,0.057115845
Farmer didn't want,0.27061146,0.09103015,0.18889777
I didn't have,0.20474179,0.25229424,0.29530078
I don't have,0.27921042,0.65365785,0.3475935
God knows he didn't need to lose,0.64099556,0.8575957,0.739127
I just hope he hasn't taken,0.34663835,0.227593,0.49115685
That and the fact there didn't seem to be,0.28174454,0.3907488,0.12500986
"""Better than I hoped, Holli agreed, """"but that won't cover",0.2950513,-0.026731115,0.63234496
That's why there aren't,0.27075619,0.0019018952,0.22455318
"The magic casters must focus their energy here, and I don't want to have",0.012976812,0.22311251,-0.61526674
"I waited for her to say something, but she didn't seem to have",0.9883244,0.13809109,0.06886037
"There was no swirl of debilitating emotions, of course, since I didn't have",0.48097116,0.1837612,0.13936202
"""You just find Bobby Acosta, Debs said sharply, """"or you won't have",0.48495296,0.21939355,0.48021364
"Examining the brass doorknob, Nick didn't see",-0.35476366,0.043374844,0.09699209
It didn't appear that,-0.42119414,-0.29784027,-0.29964843
We don't want to draw,-0.023811247,0.13056031,-0.16083242
I must admit that I won't be shedding,0.36897445,0.6941139,0.48552328
I call them games; there wasn't,-0.06835743,-0.3987349,-0.03546618
I don't want,-0.069064945,-0.072321124,-0.059807543
"I had my children and pregnant wife with me, and I wasn't going to take",-0.08528781,-0.0072037033,0.027989019
And there weren't,-0.67885685,-0.2650847,-0.32480836
But I don't think there's,0.30135462,0.20565498,0.7014028
I don't know,1.0,0.36608225,1.0
Her impression too was that he wouldn't have,-0.14093582,0.44502094,0.8107301
She opened the lens wide but it was still very dim and she didn't have,0.17464225,0.42001155,0.18686737
There just weren't,-0.46296918,-0.8509724,-0.7779324
And you aren't going to win,0.6512987,0.57015413,0.41764987
"""Sutton added, """"And don't take",-0.0154207,0.5614336,0.5276386
O'Neil said that there hadn't been,-0.008748554,0.03780492,0.13152316
And don't put,0.18452862,0.033476707,-0.13284145
He didn't give me,0.22729065,0.037615854,0.090969555
He won't break,0.39434054,0.09177189,-0.011764359
But I wasn't breaking,0.42212465,0.23401377,0.47663167
I don't want,-0.019054627,-0.0060586273,-0.05987815
It had leaked slightly but there wasn't,0.09542201,0.085611045,-0.39098176
"""Then the lawyer added, """"You have to understand that there aren't going to be",0.03275527,0.3669722,0.07837727
He wasn't working on,-0.19670762,0.15051873,-0.18047817
Mahoney didn't have,0.2175459,0.1325994,0.24071322
Mags didn't pay,0.2847856,0.29186547,0.24525829
They continued reminiscing but the conversation didn't trigger,-0.14345846,-0.32298085,-0.45191
I don't know,1.0,1.0,1.0
There might be something linking Swensen to Constable but I don't have,0.010702902,0.41635936,0.26714918
