sentences,base,contrast,contrast_rnd
"Then when we wake up in the morning, there won't be",-0.14256006,-0.19670777,-0.21744096
So far his cock didn't show,0.66429836,0.19933629,-0.33761257
She didn't want to leave,0.54309833,0.7245102,0.123751715
Aderno and Velona hadn't paid,1.0,0.9631695,1.0
Won't get,0.4293292,0.15475325,0.0057618855
"If that kept on for very long, it wouldn't have",-0.01931051,-0.12267036,-0.040598687
Paul didn't hear,0.04708035,1.0,0.4534447
"The Yankees shot at them like they were us, and they didn't have",-0.6994448,-0.4522077,0.28687018
I don't see,-0.45179236,-0.38023284,-0.32976
Maybe that's why they don't have,-0.20523453,-0.28938013,-0.24378309
"This time, Gudrid didn't show",0.4031634,0.79454374,1.0
But he hadn't met,0.26768446,0.10104833,0.14205307
Half of these joints didn't have,-0.16950029,0.29449952,0.032035213
He might have pointed out that the policeman wasn't stopping,0.111958176,0.2063131,0.34935126
He didn't think,0.44691968,-0.0206236,-0.018702853
He hadn't ordered,-0.24726857,0.09465318,-0.1282833
"Hell's bells, we haven't got",0.3402104,0.0062127784,0.27018526
We haven't got,-0.0034959922,0.18298629,0.13460937
He did his best to cover up: “I'm sure he hasn't got,-0.097986974,-0.1845273,0.09183723
If he stopped paying everyone but the soldiers… he wouldn't have,0.43030226,0.5286843,0.08489908
I don't remember,-0.56077397,-0.23635867,0.66395175
"As far as he knew, the Germans didn't have",-0.18984498,0.07610267,0.0689768
But there aren't,0.07917291,-0.075942904,0.235318
"""I haven't heard",-1.0,-0.2216899,-0.08593618
The Confederates hadn't sent,0.9080712,0.47892785,1.0
"Trotting forward, Jorge saw that the antiaircraft gun wouldn't stop",0.14214127,0.51177746,0.17023814
He wasn't sending back,-0.037047535,0.25454012,-0.06415455
If he didn't have,-0.18244697,-0.16287759,-0.14114557
But I don't see,-1.0,-0.37169832,-0.8001486
Reckon folks won't have,-0.4630698,-0.37513906,-0.8867237
There won't be,0.19761288,0.062321626,-0.24597105
They hadn't made,0.06124768,0.5427599,0.29406935
I don't see,-0.3884599,0.053846207,-0.24768087
Or maybe there just weren't,0.07185167,0.40884113,0.50446904
Leastways we haven't had,0.14140968,-0.26644138,0.08321009
The USA didn't seem to have,-0.070476085,0.084294185,-0.3648655
I don't need to waste,-0.16020495,0.24787585,-0.5443752
I haven't got,-0.21062966,-0.04964882,-0.010402315
"Still, although they'd halted, they didn't seem to be in",0.14561643,0.00020426068,0.06432888
They don't have,-0.23715107,-0.2415286,-0.10736036
The aliens hadn't generated,0.35948944,0.13266188,0.3879405
There won't be,0.2334067,0.114240915,-0.12335277
I didn't see,-0.12826332,0.29592893,-0.38468754
I didn't see,-0.024138477,-0.31999907,-0.4302546
I give him credit: he didn't try to cast,-0.11918272,0.017968167,0.06441162
I knew I wasn't going to get,-0.50629705,-0.36456308,-0.57958007
They haven't dropped,1.0,1.0,0.5688407
And there aren't,-0.3642453,0.27862194,-0.063314505
Because there damned well aren't,-0.16950807,0.52323323,0.9366439
But the carrier hadn't had,-0.31802458,-0.24356176,-0.16189434
Mary didn't know,0.5536781,1.0,1.0
Men who worked for them wouldn't have,0.39818937,0.9855934,0.6109824
They didn't take,0.5043799,0.5798209,0.35490274
There haven't been,-0.21905074,-0.26488233,-0.34098285
They haven't put,0.57077366,0.37760398,0.28285325
Or maybe they just didn't have,0.05761367,0.0026521997,0.04650626
There probably wouldn't be,0.8602604,0.5761275,1.0
They didn't make,0.2502025,0.40188187,0.09952769
You didn't make,0.44658053,0.49808863,0.93772805
You won't change,1.0,1.0,0.97895163
And lakes and ponds hadn't had,0.16111064,0.041374058,0.01823286
Dan hadn't seen,0.52579665,0.5433072,1.0
"She knew how to deal with that, and also knew it wasn't dangerous in",0.057064764,-0.05902741,-0.13239308
They hadn't found,0.26715016,0.3708612,0.6976996
Atlantis hadn't had,0.3338717,0.24122533,-0.0009033601
But he didn't hear,0.13421173,0.41759488,-0.25485435
"For that matter, they're still quiet; I haven't had",0.37219054,-0.1179929,0.07082304
It didn't look as if,-0.037286438,0.18564717,-0.041110348
Places where they're still in arms against the CSA are places where there weren't,0.9224218,0.9983339,1.0
They hadn't made,0.2676911,0.026779108,0.45595837
The Goldmans hadn't found,0.44721428,0.2848667,0.24322984
Willi hadn't seen,0.083868325,0.11291912,0.44422057
Citizen isn't making,0.10038485,0.39022893,0.2811964
I didn't have,-0.12255623,0.19519515,-0.0354242
There probably wouldn't be,0.682969,0.87985075,0.41275468
I haven't had,0.017658666,-0.041919425,0.2478331
There aren't,0.56191033,0.37010178,0.44009376
"Yes, but there aren't",1.0,1.0,1.0
Police still didn't have,-0.14599289,-0.38290352,-0.13477173
She doesn't have,-0.23260367,-0.39117047,-0.27335104
She exhales deeply but still doesn't show,-0.10101189,0.26309946,0.71833855
There aren't,0.19525705,0.4344204,0.4770967
There aren't,0.39793622,0.43469697,0.5504773
There aren't,0.18386737,0.40223423,0.41581252
We don't allow,0.17953639,0.47873777,0.27728206
We don't carry,0.47322476,0.58333075,0.8603677
We don't have,0.2071345,0.11342824,0.119448006
What I'm trying to say is that I don't have,0.19199674,0.0023310976,-0.18063022
"As I fell to the ground outside, I hadn't",0.8445073,0.77952355,0.9405543
"""Of course, said Mark, """"as long as you don't bring up",0.17773645,0.6178854,0.41554633
But you don't have,-0.7577857,-0.56926125,-0.919335
Senhora Muwulene didn't ask,0.8899138,0.7134773,1.0
He hasn't got,-0.23276812,-0.22151142,-0.26601374
But he didn't see,-0.33221576,-0.048536897,-0.12661104
He didn't see,-0.391331,-0.5082577,-0.28753984
He shook her hard and sat her up but she didn't show,0.71284944,0.997572,0.88225365
I don't want to jump,-0.08464511,-0.14148434,0.24998719
He realised he didn't have,-0.5949421,-1.0,-0.5911658
I don't think I have,-0.15877922,0.99614155,-0.43957207
You don't have to sing,0.3884978,0.4889992,0.45869404
And you don't have,-1.0,-0.5290579,-1.0
The girls have undressed and we are examining the floor to make sure that they won't get,0.34158966,0.27360356,0.18236504
Perhaps he doesn't have,-0.87613,-0.82866347,-0.81222516
"Go figure it out, maybe they don't have",-0.12765613,-0.21164526,0.2650619
I haven't,-0.14136855,-0.22071362,0.042353805
He hadn't noticed,0.22287722,-0.08449539,-0.08767153
He doesn't have,-0.46040967,-0.3293925,-0.2560713
There aren't,0.17443524,0.2054995,0.48085505
You're one of the few we've found who hasn't,1.0,0.60222936,1.0
"""Strike your eyes together and make one, said he, """"we don't have",-1.0,0.09810094,0.1984226
But mind you don't breathe,0.51151603,0.3367123,0.5914713
It seems that she hasn't had,-0.36717564,-0.26251197,-0.50993824
But she didn't see,-0.009216707,0.03448087,-0.31589985
So don't ask me,0.4178183,0.44996592,0.5510568
There hasn't been,-0.5980015,-0.45762378,-0.3865566
There hasn't been,-0.7977822,-0.2540533,-0.22004746
I don't normally have,-0.045705467,-0.04862935,0.11590623
It would be best if there weren't,0.4901768,0.3442233,0.9140146
"It's too bad it's closed, but maybe, if there aren't",1.0,0.3466377,0.7771057
There's a guy down in the institute who stepped on a mine; he hasn't got,-0.15832855,-0.5170029,-0.5442909
"Which is very likely, considering they won't have",-0.10587325,-0.021536266,-0.29585928
I didn't think he had,0.09728902,0.6463207,-0.0088722445
There aren't,0.4694082,0.3746334,0.48350933
‘I don't see,0.29918483,0.4826521,-0.86841416
He doesn't know,1.0,0.3140913,-0.5685097
There just aren't,-1.0,-0.6699551,-0.7617832
And there aren't,0.26558268,0.2204815,-0.13036758
He didn't have,-0.35151368,-0.26187137,-0.28236073
I didn't see,-0.317167,0.11170014,0.003776176
There don't seem to be,-0.15847565,0.48912188,-0.10409966
Rebus wasn't looking for,-0.10892416,-0.08621278,-0.26636383
I don't think,0.17142758,0.54922104,0.08451565
"This group, Sword and Shield, I didn't see",1.0,0.41311863,1.0
Got out to open the garage… and I didn't have,-0.30768853,-0.1467975,-0.052237336
Rebus didn't have,0.046934832,0.00444963,-0.06174013
"I may have thought you were being a fool, but I wasn't going to take",-0.32210267,0.42452034,0.2263363
I haven't noticed,0.009897873,-0.064747415,-0.26094145
There hadn't been,0.014846194,0.07806984,-0.053733744
You certainly didn't seem to have,-0.6478346,-0.17817575,-0.24180037
I thought you'd realize I wouldn't allow,-0.0119655,-0.0058243787,-0.18430446
But there weren't,0.763117,0.5926237,1.0
She didn't need,-0.048405148,-0.11477175,-0.11479774
He doesn't owe you,-0.0829254,0.025521513,-0.035189625
She won't hurt Lani in,0.7309403,0.3217657,0.32067567
And you don't see,-0.5673492,-1.0,0.20703901
We don't want,0.2626177,0.064201355,0.082888454
I don't have,-0.14061162,-0.04849648,0.029507877
I don't have,-0.17133045,-0.047374576,-0.3296859
I don't see,-0.3096276,-0.5895103,0.052535385
There won't be,0.07537697,0.3255059,0.041814547
I guarantee they won't run,0.29880577,0.71160364,0.65795857
"Last time I looked, there weren't",1.0,1.0,1.0
And I don't want,-0.45451435,-0.08375166,-0.33999434
Sienna didn't show,1.0,1.0,1.0
I don't need,-0.057432715,0.33114466,0.022225067
"Pavski might kill you, and I wouldn't have",1.0,1.0,1.0
Montalvo hadn't given her,0.77007717,0.6415659,0.9390826
There aren't,0.13317105,0.16426708,0.494148
"I had no lease and was on a month-to-month arrangement, so there wouldn't be",-0.0021684766,0.10547989,-0.36377963
I supposed they didn't have,-0.32624978,-0.235729,-0.42563882
There aren't,0.34147647,0.5039226,0.52354467
We have to live and we haven't,0.48629284,0.39309958,0.7080213
Please don't take,-0.19317016,-0.040563438,-0.2876615
But please don't ask,0.019142155,1.0,-0.18412778
He hadn't seen,0.4333947,0.30142164,0.35006666
And we don't have,-0.28823194,-0.28118572,-0.23915365
Grade two sunglasses don't give,0.22042578,0.1476952,0.32272774
Sometimes it doesn't take,-0.45250347,-0.64406526,-0.9485282
You don't expect to see,0.1647234,0.39320397,-0.18285182
But if there weren't,0.20814222,0.1231403,0.26085997
There aren't,0.35960203,0.55733263,0.5259076
"He claimed it was a mistake, but listen, he doesn't make",0.02319048,0.32600504,0.7151057
I didn't get,0.11670772,0.03171711,-0.11620027
And Marlene didn't show,0.60749996,0.8666502,0.6298611
I don't have,-0.13110216,0.006569553,-0.013404003
"""He said, """"As a matter of fact, They haven't held",-0.24968992,-0.14466642,1.0
"The old man was crazy as a coot, but he didn't keep",0.35021,0.7582711,0.25843206
There aren't,0.43835318,0.56880885,0.74873465
He wasn't reaching for,-0.01955191,-0.05067553,-0.1515925
I won't base,-0.16702622,-0.08186418,-0.1735322
We don't have,0.03219689,0.028720593,0.11612911
You won't make,0.30319753,0.72427547,0.3731892
"""He said, finally, """"I don't see",-0.029036589,-0.05011254,0.23327354
"""Miss Fellowes said, """"Then Timmie-"""" """"No, he doesn't present",0.064991064,-0.39158413,0.018126918
"After he was clean, I sat down beside him to sing to him, since I didn't know",0.45200768,0.9215602,0.25437075
This was true: I hadn't,1.0,1.0,1.0
That was why he hadn't made,-0.28046545,-0.15035333,0.050408542
"Shit, his artist portfolio didn't have",-0.012207394,0.013160318,-0.19452412
"There is no bigotry here, there aren't",0.9196974,0.2796374,1.0
"""Suzy said: """"Because you don't have",-0.17949133,-0.40538293,-0.7339116
"Now that I'm looking at this as a bank, there aren't",1.0,0.7999568,1.0
He hadn't wanted,-0.11175374,-0.10712233,-0.1325845
I don't want,-0.13841614,-0.1084868,-0.18049951
"""Good, Dave said, """"now don't make",0.910181,0.3331182,0.14732549
But you're rich and you won't have,0.28579253,0.025891213,0.79981244
I didn't want,-0.33414048,-0.25880992,-0.38972068
Cassie Young didn't mince,1.0,1.0,1.0
"Naturally, Daphne Lewis and Maggie Lewis don't appear in",-0.02037943,0.01970344,0.122396685
"As a matter of fact, I don't read",1.0,0.35832912,0.30058226
"The car is still impounded, but you won't have to pay",0.061120857,0.046083674,-0.10311102
"From what I can see, there don't seem to be",0.0912138,-0.01898377,-0.2986946
I don't want,-0.15143433,-0.28543732,-0.15112197
It's like I don't have,-0.60103184,-1.0,-0.5851008
I don't have,-0.09303465,-0.18558568,-0.03181367
He don't win,0.09400874,0.060483534,-0.22295652
I don't want,-0.30998772,-0.11927937,-0.2342818
"In fact, Eve hadn't noticed",0.20563865,0.76770663,0.028911369
But there aren't,-0.017337881,0.09548055,0.339306
I didn't notice,0.1401868,0.23702066,0.849114
I don't want,-0.022080349,-0.11661192,-0.18557741
I don't want,-0.17059387,-0.14868625,-0.22705211
I didn't notice,0.22292267,0.36225393,0.18688045
Wouldn't want,-0.031757366,-0.014691261,-0.01917689
She didn't have,-0.13717131,-0.06946607,0.10269318
She wasn't crossing,0.007655585,0.12566738,0.5213272
I don't remember,0.07531153,-0.22100806,-0.8350993
And hoped the jokers down in Maintenance hadn't played,-0.06625661,-0.33032182,-0.24918029
"If I did that every time you used the W word, you wouldn't have",0.9998318,0.34713912,0.28077388
He didn't want to see,-1.0,-0.23975414,-0.42333886
I don't trust,0.0091963485,-0.029967468,0.13312566
"Stay high, then, and let's hope these bastards haven't got",-0.4229972,0.011855968,0.2785697
She didn't have,-0.12476649,-0.251349,-0.32236114
He's a bank manager – he doesn't need,0.07516631,-0.005611537,-0.026800534
My mouth opened but I didn't have,-0.30509377,-0.9050567,-0.2882752
So don't go getting,0.063715644,0.032966584,0.043441605
You said you didn't want,-0.16869341,-0.1722659,-0.29869044
"Her name was Evie or something, a fairly recent hire, and I hadn't worked",0.27406746,0.7093474,0.46181625
I didn't expect,-0.051369037,0.014050678,-0.049962822
He wouldn't let her go to,0.15948032,0.025431465,0.045422904
Maybe run it through the supercomputer over on Earth just to ensure we don't have,-0.32539377,-0.09512574,-0.2999005
I don't want,0.082392775,-0.108129986,-0.3528656
I don't want,-0.21683857,-0.02360429,-0.30065045
You see we don't have,-0.22621097,-1.0,-1.0
And there aren't,0.12504265,-0.19351599,0.31629282
He don't wear,0.2829488,0.006321093,0.24256073
And there weren't,0.2965278,0.05381247,1.0
And there weren't,0.5392039,1.0,0.72956586
You don't have,-0.6719451,-0.4834831,-0.6712552
"I live with my parents still, and I don't have",-0.3891146,-0.3670599,0.44859186
"Now, most of the orchards are gone and pretty soon there won't be",0.24357718,0.0067996704,0.11243502
I don't know,-0.94032973,-0.29630128,-0.42374372
I won't be using,0.1778592,0.13830204,-0.30658743
"""You understand,"""" and he flashed Mario a bright candid glance, """"we don't want",-0.25335613,0.06912827,-0.32001615
Couldn't see,0.77493626,0.22623634,0.43403575
Even if there hadn't been,-0.24103856,-0.40507007,-0.40964112
He didn't think he had,0.018811533,0.38185164,0.18995166
Adam's bland tone hadn't provided,-0.5740491,0.060407408,0.35430637
You won't hear,1.0,1.0,0.7446742
She don't pick up,-0.1252434,0.11332073,0.039947543
I don't know,0.34384912,-0.70292383,0.042253792
"""if they dragged her off, had their fun, and didn't leave",1.0,0.7190884,0.39912617
Otherwise Kaelin wouldn't have,1.0,1.0,1.0
I sipped carefully so I didn't get,0.45217976,0.4397426,1.0
"Krysty had explained it very simply and very quickly, so there wouldn't be",-0.07984225,0.2520066,-0.13151376
Ryan and Donfil hadn't received,0.6186165,0.77791023,0.94018596
"""Can't see",0.8255301,1.0,1.0
It was fortunate for them that the villagers didn't seem to keep,0.3535663,0.17880689,0.14834948
We don't want,0.115511514,0.15285595,0.0025045366
Wouldn't want,-0.02670327,0.067216165,0.0119253555
"There were no wags in sight and the packed, moist earth around the huts didn't bear",1.0,1.0,0.82924724
The descriptions didn't ring,0.54990363,0.14958051,0.286687
"For all the risk we faced, I didn't give",0.035702743,0.16009411,0.07129021
Of course Hebrew doesn't have,-0.4018242,-0.6171777,-0.33078292
That's one of the most interesting things about the eastern religions: they don't make,0.38065463,0.5369417,1.0
He hasn't incited,0.438173,0.7520151,0.7534858
Besides there aren't,0.43111724,1.0,1.0
