sentences,lime_base,lime_contrast,lime_contrast_rnd
"As far as he knew, the Germans didn't have",-4.4450017e-06,-4.9644113e-05,-5.5396733e-05
But there aren't,-6.40875e-05,0.00013856229,2.1190706e-05
"""I haven't heard",-7.138665e-05,7.179031e-05,-0.00022996082
The Confederates hadn't sent,0.00021849187,0.00028355047,0.00022914587
"Trotting forward, Jorge saw that the antiaircraft gun wouldn't stop",0.00021905819,7.82375e-05,0.00012561622
He wasn't sending back,-0.00010083972,-7.1020615e-05,-6.533543e-05
If he didn't have,-6.8746194e-05,-7.109276e-05,-8.164485e-05
But I don't see,-7.0859314e-05,-8.352179e-05,-3.673522e-05
Reckon folks won't have,-0.00023613276,-0.00014759328,-0.00026126252
There won't be,0.00018684265,0.0001712646,-7.1411836e-05
They hadn't made,5.0029225e-06,0.00022016258,0.0002737138
I don't see,-6.5687025e-05,-0.000119811026,-0.00018612549
Or maybe there just weren't,0.00023458246,0.0003515341,0.00020060678
Leastways we haven't had,-3.3069562e-05,-7.3354656e-08,4.015438e-05
The USA didn't seem to have,-2.7954697e-05,1.5720861e-05,-0.00014125598
I don't need to waste,8.902828e-06,-1.7467886e-05,-0.000114235096
I haven't got,-2.7192578e-05,-4.3214346e-05,4.7697635e-05
"Still, although they'd halted, they didn't seem to be in",-7.599252e-06,-1.2692904e-06,4.1363597e-05
They don't have,-0.00029280726,-0.00036564912,-2.416614e-05
The aliens hadn't generated,9.998554e-05,-0.000103480816,-1.7680957e-05
There won't be,-3.6770278e-05,0.00015683875,0.00020989659
I didn't see,2.6084e-05,-5.843818e-05,5.6875683e-06
I didn't see,-6.668645e-05,4.252327e-06,-6.116661e-05
I give him credit: he didn't try to cast,-7.439936e-05,-6.0059683e-05,4.2742948e-05
I knew I wasn't going to get,-0.00014316587,-0.00010035938,-0.00014985586
They haven't dropped,0.0002830845,0.00015205736,0.00012814604
And there aren't,-0.00035883265,5.3564807e-05,0.00022156774
Because there damned well aren't,-0.00010866462,0.00018607061,0.00018486228
But the carrier hadn't had,-0.00018043374,-0.00010055097,0.00012934962
Mary didn't know,0.00027289914,0.0005360577,0.00034983095
Men who worked for them wouldn't have,0.00011134474,0.00019867436,7.834e-05
They didn't take,-1.7220264e-05,-4.831451e-05,0.00013680063
There haven't been,-0.00019100045,-0.00011663171,-0.00019403618
They haven't put,0.00016591177,-8.7816814e-05,6.947127e-05
Or maybe they just didn't have,-0.00023944728,-9.834403e-05,-5.0132632e-05
There probably wouldn't be,0.00010529804,0.00021330241,5.4382523e-05
They didn't make,0.00021247448,0.00029528045,0.00015559039
You didn't make,0.00042116552,0.00020396915,0.00013127553
You won't change,0.0002648124,0.000335172,0.0002639974
And lakes and ponds hadn't had,0.00014412098,3.1753152e-05,-7.51808e-05
Dan hadn't seen,0.00020432947,0.00015152732,0.0002914429
"She knew how to deal with that, and also knew it wasn't dangerous in",6.286877e-05,-1.1897483e-06,-6.0021503e-05
They hadn't found,0.00013953276,0.0001820591,0.00010613958
Atlantis hadn't had,0.0002307322,0.00023309723,0.0002452362
But he didn't hear,-3.9301623e-05,-7.070832e-06,-0.000114145274
"For that matter, they're still quiet; I haven't had",2.7240716e-05,4.470341e-05,-0.000115082184
It didn't look as if,-7.044e-06,5.556736e-06,-5.586169e-05
Places where they're still in arms against the CSA are places where there weren't,0.0005424989,0.0005577873,0.00048009434
They hadn't made,6.704466e-05,0.00016193069,0.00026239586
The Goldmans hadn't found,2.8851326e-05,0.00024878263,0.00016478682
Willi hadn't seen,0.00027963409,0.00032569212,0.00017688295
Citizen isn't making,0.00011327778,2.1935099e-05,0.00011588723
I didn't have,1.3520073e-05,-0.00013041777,-3.622392e-05
There probably wouldn't be,0.00022477159,0.00022459425,0.000105796236
I haven't had,0.00014316397,9.929421e-05,9.120451e-05
There aren't,0.00026669912,0.00029963313,3.4359557e-05
"Yes, but there aren't",0.000101361555,0.00046669878,0.00035814062
Police still didn't have,-5.5968834e-05,-0.00020643801,-0.00024780168
She doesn't have,-9.099998e-05,-0.00024775747,-8.278746e-05
She exhales deeply but still doesn't show,4.176027e-05,9.9633355e-05,0.00021279627
There aren't,0.00022551899,0.0003532943,0.0002832658
There aren't,0.00018217682,0.00024782657,0.00045590848
There aren't,0.00027016923,0.00035940763,0.00034172088
We don't allow,0.0002793258,0.0002573614,0.00014708714
We don't carry,0.00015990823,0.00021286869,0.00025137461
We don't have,3.1271695e-05,5.127218e-05,-3.7949678e-06
What I'm trying to say is that I don't have,1.427045e-06,-0.00010369257,4.6162793e-05
"As I fell to the ground outside, I hadn't",0.0004554583,0.0004994214,0.00045939
"""Of course, said Mark, """"as long as you don't bring up",7.69995e-05,1.8965318e-05,3.6626458e-05
But you don't have,-0.0020099839,-0.0015201262,-0.0017573194
Senhora Muwulene didn't ask,0.00022969993,0.0003045335,0.00034547146
He hasn't got,-0.00013550633,-0.00022358632,-0.00016419454
But he didn't see,-0.000110894434,-0.00012763868,-5.856082e-05
He didn't see,-0.00019155118,-5.2627336e-05,-0.0001291224
He shook her hard and sat her up but she didn't show,0.00016226948,0.00012075449,0.00021039533
I don't want to jump,7.115188e-06,8.458573e-05,0.00019758102
He realised he didn't have,-0.00027171255,-0.00040344475,-0.00047030597
I don't think I have,-1.7303973e-05,0.00014204532,4.354492e-05
You don't have to sing,0.00022874027,0.00013628443,0.00019557215
And you don't have,-0.00068073126,-0.0012227106,-0.0011700552
The girls have undressed and we are examining the floor to make sure that they won't get,0.00013799006,6.515629e-05,0.00018020425
Perhaps he doesn't have,-0.00045676023,-0.0004036759,-0.0004905392
"Go figure it out, maybe they don't have",-0.00013211854,-0.00014261808,-3.2494045e-05
I haven't,-9.292364e-05,0.00017310306,-5.5640005e-05
He hadn't noticed,-2.5060852e-05,1.2242107e-06,0.00016731593
He doesn't have,-0.00037159258,-0.00044863875,-0.00026682203
There aren't,0.00026002154,0.00026300922,0.0003350526
You're one of the few we've found who hasn't,0.00028145118,0.00028267378,0.00020452659
"""Strike your eyes together and make one, said he, """"we don't have",-6.167047e-05,-0.00010461308,-2.1157828e-05
But mind you don't breathe,1.6282245e-05,2.230567e-05,-1.3653189e-06
It seems that she hasn't had,-0.00010589772,-9.7281125e-05,-0.0002222735
But she didn't see,-8.4941465e-05,-0.0001445472,-0.00018705803
So don't ask me,9.2430644e-05,0.0001440666,0.00022705
There hasn't been,-0.00024363233,-8.743395e-05,-0.0001905791
There hasn't been,-0.00026829191,-0.00029087084,-0.0001142839
I don't normally have,1.5957929e-05,5.541832e-05,0.0001120907
It would be best if there weren't,-2.9138737e-05,7.7734316e-05,0.00020608139
"It's too bad it's closed, but maybe, if there aren't",0.0002280135,0.00023200666,0.00021362887
There's a guy down in the institute who stepped on a mine; he hasn't got,-0.00015927442,-0.00012334976,-0.00010299403
"Which is very likely, considering they won't have",-0.00014162494,-1.9839428e-05,-0.00013618637
I didn't think he had,0.00015861887,4.3558568e-05,-2.0466745e-05
There aren't,0.00026737736,0.00033347867,0.0004377024
‘I don't see,-8.431424e-05,5.275861e-05,6.724807e-05
He doesn't know,-9.401706e-05,8.820827e-05,-1.520113e-06
There just aren't,-0.00024311437,-0.0002116722,-0.00014527797
And there aren't,1.2713089e-05,-2.037031e-05,0.00015017799
He didn't have,-0.00023696457,-0.00019042112,-0.0002829446
I didn't see,7.138598e-05,-6.2038715e-05,3.5101108e-05
There don't seem to be,0.00013910426,-1.3690442e-05,7.063164e-05
Rebus wasn't looking for,-7.688347e-05,8.1831655e-05,-1.2093573e-05
I don't think,-2.5973891e-08,1.5594827e-05,1.021826e-05
"This group, Sword and Shield, I didn't see",0.00017256466,0.00016039013,0.0002547538
Got out to open the garage… and I didn't have,-8.731277e-05,-5.016278e-06,9.024516e-06
Rebus didn't have,-1.9606738e-05,5.087695e-05,2.1088688e-06
"I may have thought you were being a fool, but I wasn't going to take",6.0552476e-05,5.5519828e-05,1.7623439e-05
I haven't noticed,-8.554594e-05,9.6832024e-05,1.1836432e-06
There hadn't been,-4.113649e-06,-1.3899497e-05,-2.9179822e-05
You certainly didn't seem to have,-6.799311e-05,-8.3338615e-05,-0.0001830323
I thought you'd realize I wouldn't allow,-2.5792251e-05,2.7748465e-05,-7.137144e-05
But there weren't,0.0001967995,0.000459149,0.00024457028
She didn't need,-0.00014617808,-0.00032220775,-0.00012359813
He doesn't owe you,5.051332e-05,4.6160552e-05,-0.00013409626
She won't hurt Lani in,-4.6117693e-05,4.415544e-05,-0.000116341944
And you don't see,-8.3701496e-05,-0.00021337988,-4.8205264e-05
We don't want,0.00018686333,0.00024365676,7.3563024e-05
I don't have,-5.719569e-05,-1.6958169e-05,-2.583741e-05
I don't have,-0.000168238,-0.00017368856,-0.00018114658
I don't see,-0.00013510766,2.265624e-05,-4.0851446e-05
There won't be,-1.1260109e-05,-0.00015494415,0.000106229425
I guarantee they won't run,4.9715512e-05,1.3072044e-05,9.934674e-05
"Last time I looked, there weren't",0.00037537984,0.00035134732,0.0003081129
And I don't want,-0.00022930559,-0.00046285507,-0.0005188696
Sienna didn't show,0.00028890243,0.0003397845,0.0003067198
I don't need,-8.749562e-05,0.00014053797,0.00029428533
"Pavski might kill you, and I wouldn't have",0.00039642246,0.00047058985,0.000291829
Montalvo hadn't given her,0.00012990135,0.00013716088,8.409986e-05
There aren't,0.00019832607,0.00029599568,0.00034669694
"I had no lease and was on a month-to-month arrangement, so there wouldn't be",-0.00023584728,-7.268919e-06,-0.0001242346
I supposed they didn't have,-0.00017641578,-0.00010311417,4.752865e-05
There aren't,0.0002148323,4.32916e-05,0.00021747313
We have to live and we haven't,8.026824e-05,0.00018860729,0.00021044577
Please don't take,-7.619958e-06,-2.9055102e-05,0.00010211739
But please don't ask,-3.6038145e-05,1.3948341e-05,-0.00018279809
He hadn't seen,3.45346e-05,0.00019168771,0.00015462283
And we don't have,-0.00010838795,8.95298e-05,-5.609806e-05
Grade two sunglasses don't give,3.7798658e-05,0.0001665944,0.00011019441
Sometimes it doesn't take,-7.8133184e-05,-6.826693e-05,-0.00011056191
You don't expect to see,6.536313e-06,0.00022920976,2.5560148e-05
But if there weren't,9.2886716e-05,-5.345697e-05,-2.9916871e-05
There aren't,0.00019983418,0.00035608403,0.00038209
"He claimed it was a mistake, but listen, he doesn't make",0.0001030742,1.8657538e-05,0.00011947349
I didn't get,7.3582225e-05,0.0002196425,0.00018119521
And Marlene didn't show,0.00017956574,0.00019429746,0.00032497942
I don't have,-4.7858084e-05,-0.0001437646,-3.611412e-05
"""He said, """"As a matter of fact, They haven't held",-5.7944097e-05,4.1936983e-06,7.6847646e-05
"The old man was crazy as a coot, but he didn't keep",9.456836e-05,0.00014728014,0.00010957976
There aren't,0.00018955348,0.00018138229,0.00032714437
He wasn't reaching for,-4.656278e-05,0.0001839982,-5.61916e-05
I won't base,-6.523549e-05,-2.2744916e-06,-0.00012451717
We don't have,0.00021361891,3.0885796e-05,7.510163e-05
You won't make,0.00014551665,0.00022427691,5.170264e-05
"""He said, finally, """"I don't see",7.359868e-05,3.7999285e-05,-2.1736612e-05
"""Miss Fellowes said, """"Then Timmie-"""" """"No, he doesn't present",-2.0646647e-05,5.6403237e-06,3.0512843e-05
"After he was clean, I sat down beside him to sing to him, since I didn't know",8.686993e-05,0.00011226065,0.00013672344
This was true: I hadn't,0.0005076186,0.00051364244,0.0005017186
That was why he hadn't made,-0.00012861278,-0.00011496914,-8.865609e-06
"Shit, his artist portfolio didn't have",-8.068355e-05,-0.00015342608,8.755131e-06
"There is no bigotry here, there aren't",0.00035109743,0.00039952295,0.00035106833
"""Suzy said: """"Because you don't have",-0.00026021726,-0.00015799885,-0.00022184043
"Now that I'm looking at this as a bank, there aren't",0.0002632418,0.00031277677,0.00027641727
He hadn't wanted,-0.00016298532,-0.00022314346,-0.00027063643
I don't want,-0.0003265424,-0.00023124274,-0.00028903206
"""Good, Dave said, """"now don't make",0.00013988352,-5.3854586e-05,5.8514156e-06
But you're rich and you won't have,4.4088898e-05,0.00018524472,5.6358054e-05
I didn't want,-0.00074828474,-0.0008041616,-0.0007790725
Cassie Young didn't mince,0.00019264132,0.00034787192,9.710815e-05
"Naturally, Daphne Lewis and Maggie Lewis don't appear in",9.8029224e-05,-4.1243606e-05,0.00014161374
"As a matter of fact, I don't read",0.00018606789,0.00016410359,8.15642e-05
"The car is still impounded, but you won't have to pay",2.6637672e-06,6.016715e-05,6.506246e-05
"From what I can see, there don't seem to be",0.00013978896,6.252038e-05,6.1727595e-05
I don't want,-0.00024327997,-0.0002497071,-0.00018378039
It's like I don't have,-0.00019168899,-3.1617208e-05,-0.00018282305
I don't have,-0.00021056966,-7.4855197e-06,-6.589563e-05
He don't win,-5.2542714e-06,0.00010649817,5.3639087e-06
I don't want,-0.0003352243,-0.0002172339,5.6835303e-05
"In fact, Eve hadn't noticed",1.0313184e-05,5.6606284e-05,0.00013868499
But there aren't,9.179183e-06,0.00012765719,-0.00018575575
I didn't notice,4.0811583e-06,0.00016094546,0.000120022014
I don't want,-0.00029226101,-0.0003101473,-0.0004576274
I don't want,-0.00018354948,-0.00029428687,-0.00027705476
I didn't notice,4.5210938e-05,0.00013653169,7.9336525e-05
Wouldn't want,0.00018433122,0.00026480746,0.00011399199
She didn't have,3.7518617e-05,-0.00017081045,-6.977684e-05
She wasn't crossing,0.00015796603,0.000110860725,8.297238e-05
I don't remember,-8.373376e-06,-1.4304072e-05,-4.469753e-06
And hoped the jokers down in Maintenance hadn't played,-1.7731553e-06,2.3557279e-05,-6.704057e-06
"If I did that every time you used the W word, you wouldn't have",7.0031434e-05,0.00014506704,0.00010786969
He didn't want to see,-0.0001834759,-6.12319e-05,-0.00016121671
I don't trust,8.905899e-05,-0.00016346588,1.6476482e-05
"Stay high, then, and let's hope these bastards haven't got",-7.339944e-05,-0.00010913364,-0.000102211954
She didn't have,-0.00018329732,0.00036679857,-0.00025589578
He's a bank manager – he doesn't need,-0.00012652428,-0.00018793394,6.3793355e-05
My mouth opened but I didn't have,-0.00018164936,-3.861558e-05,-0.00028532493
So don't go getting,0.00011561054,1.6493275e-05,6.818556e-05
You said you didn't want,-0.00048072403,-0.00026263902,-0.00033958163
"Her name was Evie or something, a fairly recent hire, and I hadn't worked",9.269311e-05,6.3353276e-05,0.000104504405
I didn't expect,-2.5679392e-05,9.17804e-06,6.3970765e-05
He wouldn't let her go to,-7.673417e-06,6.386172e-05,-9.73368e-05
Maybe run it through the supercomputer over on Earth just to ensure we don't have,-6.24523e-05,-1.0856338e-05,0.00011897775
I don't want,-0.0003937774,-0.00030548385,-0.000309691
I don't want,-0.00016188409,-0.00027696363,9.197746e-05
You see we don't have,-0.0001784747,-0.00013529856,-0.00020067277
And there aren't,-6.25525e-06,-0.0001101124,4.756079e-05
He don't wear,0.00024045589,-6.3110483e-06,9.974204e-05
And there weren't,0.00034287642,-5.326426e-05,-0.00013227496
And there weren't,9.181806e-05,0.0002554546,0.00032008224
You don't have,-0.00082884735,-0.0007780834,-0.0005271976
"I live with my parents still, and I don't have",1.2051719e-05,-2.3651044e-05,4.898e-06
"Now, most of the orchards are gone and pretty soon there won't be",-4.1356416e-05,-6.377229e-05,-1.9521545e-05
I don't know,-3.2509276e-06,3.2360156e-05,-1.3841175e-05
I won't be using,-0.0001198116,-1.8210052e-05,-9.940761e-05
"""You understand,"""" and he flashed Mario a bright candid glance, """"we don't want",7.1940114e-05,-2.6192009e-05,-3.6266072e-05
Couldn't see,0.00017444475,0.00024731524,7.700295e-05
Even if there hadn't been,-0.00015368583,-0.0002228031,-0.00018651201
He didn't think he had,1.2210932e-05,-3.172744e-05,-2.5994004e-05
Adam's bland tone hadn't provided,-4.162224e-05,1.1395307e-05,3.0476906e-05
You won't hear,0.00019645013,0.0002724041,0.00022616805
She don't pick up,2.0083766e-05,0.0001308903,-3.1096793e-06
I don't know,-5.443023e-05,3.4586068e-05,-0.00013492405
"""if they dragged her off, had their fun, and didn't leave",9.6206844e-05,0.00011662344,0.00018983358
Otherwise Kaelin wouldn't have,0.000408002,0.00028792766,0.00027995737
I sipped carefully so I didn't get,0.00010279891,0.00012895904,0.00013498933
"Krysty had explained it very simply and very quickly, so there wouldn't be",-3.7790047e-05,-6.143469e-05,-2.8988703e-05
Ryan and Donfil hadn't received,0.00025787822,0.0002517799,0.00025032117
"""Can't see",2.0148877e-05,-3.949189e-06,4.9931852e-05
It was fortunate for them that the villagers didn't seem to keep,5.3721382e-05,0.00016624566,7.347825e-05
We don't want,1.0656052e-05,0.00010116498,-3.1753088e-06
Wouldn't want,0.00013946783,0.00021625504,4.628916e-05
